ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
215452_x_at	2.54e-01	1.96e-01	-1.458958	-6.99371	-0.17718667	SUMO4	small ubiquitin-like modifier 4
201791_s_at	2.54e-01	1.96e-01	-1.458763	-6.99395	-0.76170613	DHCR7	7-dehydrocholesterol reductase
216379_x_at	2.54e-01	1.97e-01	-1.458503	-6.99428	-0.5768026	CD24	CD24 molecule
211880_x_at	2.54e-01	1.97e-01	-1.458493	-6.99429	-0.01608332	PCDHGA1	protocadherin gamma subfamily A, 1
211634_x_at	2.54e-01	1.97e-01	-1.458458	-6.99434	-0.01599815	LOC100133862///IGHM	Ig heavy chain V-I region V35-like///immunoglobulin heavy constant mu
211350_s_at	2.54e-01	1.97e-01	-1.458456	-6.99434	-0.01608958		
204282_s_at	2.54e-01	1.97e-01	1.45837	-6.99444	0.40905649	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial
208536_s_at	2.54e-01	1.97e-01	1.458339	-6.99448	0.04323451	BCL2L11	BCL2-like 11 (apoptosis facilitator)
211435_at	2.54e-01	1.97e-01	-1.458107	-6.99477	-0.04282649		
222185_at	2.54e-01	1.97e-01	-1.457728	-6.99525	-0.01621829	PKNOX2	PBX/knotted 1 homeobox 2
204897_at	2.54e-01	1.97e-01	-1.457641	-6.99536	-0.71200548	PTGER4	prostaglandin E receptor 4 (subtype EP4)
204091_at	2.54e-01	1.97e-01	1.457344	-6.99573	0.13698444	PDE6D	phosphodiesterase 6D, cGMP-specific, rod, delta
200999_s_at	2.54e-01	1.97e-01	1.457329	-6.99575	0.20678292	CKAP4	cytoskeleton-associated protein 4
213829_x_at	2.54e-01	1.97e-01	-1.457262	-6.99583	-0.26230896	RTEL1	regulator of telomere elongation helicase 1
221393_at	2.54e-01	1.97e-01	-1.45716	-6.99596	-0.01589797	TAAR3	trace amine associated receptor 3 (gene/pseudogene)
219873_at	2.54e-01	1.97e-01	-1.456552	-6.99672	-0.01542964	COLEC11	collectin sub-family member 11
214168_s_at	2.54e-01	1.97e-01	1.456539	-6.99673	0.24292077	TJP1	tight junction protein 1
210557_x_at	2.54e-01	1.97e-01	-1.456429	-6.99687	-0.01598044	CSF1	colony stimulating factor 1 (macrophage)
211560_s_at	2.54e-01	1.97e-01	-1.456346	-6.99697	-0.01650406	ALAS2	aminolevulinate, delta-, synthase 2
207227_x_at	2.54e-01	1.97e-01	-1.456208	-6.99714	-0.01563156	RFPL2	ret finger protein-like 2
215953_at	2.54e-01	1.97e-01	-1.456112	-6.99726	-0.01619749	SMG7-AS1	SMG7 antisense RNA 1
211544_s_at	2.54e-01	1.97e-01	-1.455846	-6.9976	-0.01635479	GHRHR	growth hormone releasing hormone receptor
204002_s_at	2.54e-01	1.97e-01	-1.455799	-6.99766	-0.01586406	ICA1	islet cell autoantigen 1, 69kDa
206597_at	2.54e-01	1.97e-01	-1.45566	-6.99783	-0.01796076	NRL	neural retina leucine zipper
217235_x_at	2.54e-01	1.97e-01	-1.455571	-6.99794	-0.01758939	IGLL5///IGLV2-11	immunoglobulin lambda-like polypeptide 5///immunoglobulin lambda variable 2-11
220300_at	2.54e-01	1.97e-01	-1.455534	-6.99799	-0.01656578	RGS3	regulator of G-protein signaling 3
216651_s_at	2.54e-01	1.97e-01	-1.455495	-6.99804	-0.01559471	GAD2	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)
211839_s_at	2.54e-01	1.97e-01	-1.455488	-6.99804	-0.02173772	CSF1	colony stimulating factor 1 (macrophage)
210427_x_at	2.54e-01	1.97e-01	1.455451	-6.99809	0.13690203	ANXA2	annexin A2
221384_at	2.54e-01	1.97e-01	-1.455287	-6.99829	-0.01757749	UCP1	uncoupling protein 1 (mitochondrial, proton carrier)
221610_s_at	2.54e-01	1.97e-01	-1.455284	-6.9983	-0.01686679	STAP2	signal transducing adaptor family member 2
213557_at	2.54e-01	1.97e-01	-1.455196	-6.99841	-0.01713895	CDK12	cyclin-dependent kinase 12
222211_x_at	2.54e-01	1.97e-01	-1.455191	-6.99841	-0.01955192	SCAND2P	SCAN domain containing 2 pseudogene
207658_s_at	2.54e-01	1.97e-01	-1.455151	-6.99846	-0.01722193	FOXG1	forkhead box G1
204070_at	2.54e-01	1.97e-01	1.455116	-6.99851	0.25970295	RARRES3	retinoic acid receptor responder (tazarotene induced) 3
214622_at	2.54e-01	1.97e-01	-1.455038	-6.99861	-0.01559069	CYP21A2	cytochrome P450, family 21, subfamily A, polypeptide 2
214064_at	2.54e-01	1.98e-01	-1.454952	-6.99871	-0.01706725	TF	transferrin
219783_at	2.54e-01	1.98e-01	1.45474	-6.99898	0.03740988	SLC35F6	solute carrier family 35, member F6
206934_at	2.54e-01	1.98e-01	-1.454704	-6.99902	-0.01604213	SIRPB1	signal-regulatory protein beta 1
214088_s_at	2.54e-01	1.98e-01	-1.454527	-6.99924	-0.01869907	FUT3	fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)
205758_at	2.54e-01	1.98e-01	-1.454376	-6.99943	-0.01647815	CD8A	CD8a molecule
220365_at	2.55e-01	1.98e-01	-1.454178	-6.99968	-0.01626452	ALLC	allantoicase
212139_at	2.55e-01	1.98e-01	-1.454053	-6.99984	-0.13179737	GCN1L1	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)
210324_at	2.55e-01	1.98e-01	-1.453908	-7.00002	-0.0158834	C8G	complement component 8, gamma polypeptide
218727_at	2.55e-01	1.98e-01	1.453655	-7.00033	0.08636875	SLC38A7	solute carrier family 38, member 7
208887_at	2.55e-01	1.98e-01	-1.453515	-7.00051	-0.07623339	EIF3G	eukaryotic translation initiation factor 3, subunit G
214401_at	2.55e-01	1.98e-01	-1.453394	-7.00066	-0.0164338	PAX1	paired box 1
221283_at	2.55e-01	1.98e-01	-1.453323	-7.00075	-0.01606248	RUNX2	runt-related transcription factor 2
204046_at	2.55e-01	1.98e-01	-1.453292	-7.00078	-0.01545675	PLCB2	phospholipase C, beta 2
207094_at	2.55e-01	1.98e-01	-1.453218	-7.00088	-0.01552048	CXCR1	chemokine (C-X-C motif) receptor 1
208842_s_at	2.55e-01	1.98e-01	1.453212	-7.00088	0.30022412	GORASP2	golgi reassembly stacking protein 2, 55kDa
214560_at	2.55e-01	1.98e-01	-1.453	-7.00115	-0.01621042	FPR3	formyl peptide receptor 3
64064_at	2.55e-01	1.98e-01	-1.45259	-7.00166	-0.01696431	GIMAP5	GTPase, IMAP family member 5
214851_at	2.55e-01	1.98e-01	-1.452554	-7.00171	-0.01601922	HNF4A	hepatocyte nuclear factor 4, alpha
218847_at	2.55e-01	1.98e-01	1.452444	-7.00184	0.09833368	IGF2BP2	insulin-like growth factor 2 mRNA binding protein 2
202524_s_at	2.55e-01	1.98e-01	-1.452423	-7.00187	-0.01662949	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2
203247_s_at	2.55e-01	1.98e-01	1.452369	-7.00194	0.14346769	ZNF24	zinc finger protein 24
215804_at	2.55e-01	1.98e-01	-1.452098	-7.00227	-0.01615471	EPHA1	EPH receptor A1
216042_at	2.55e-01	1.98e-01	-1.452086	-7.00229	-0.03494412	TNFRSF25	tumor necrosis factor receptor superfamily, member 25
206367_at	2.55e-01	1.98e-01	-1.452081	-7.00229	-0.0154178	REN	renin
202319_at	2.55e-01	1.98e-01	1.452074	-7.0023	0.19784912	SENP6	SUMO1/sentrin specific peptidase 6
215374_at	2.55e-01	1.98e-01	-1.452052	-7.00233	-0.35860949	PAPOLA	poly(A) polymerase alpha
211182_x_at	2.55e-01	1.98e-01	-1.452043	-7.00234	-0.01595613	RUNX1	runt-related transcription factor 1
214215_s_at	2.55e-01	1.98e-01	-1.451937	-7.00248	-0.01634336	LARP4B	La ribonucleoprotein domain family, member 4B
211125_x_at	2.55e-01	1.98e-01	-1.451631	-7.00286	-0.01606099	GRIN1	glutamate receptor, ionotropic, N-methyl D-aspartate 1
221241_s_at	2.55e-01	1.98e-01	-1.451571	-7.00293	-0.01615224	BCL2L14	BCL2-like 14 (apoptosis facilitator)
203598_s_at	2.55e-01	1.98e-01	-1.451484	-7.00304	-0.15270029	WBP4	WW domain binding protein 4
219367_s_at	2.55e-01	1.98e-01	-1.451393	-7.00315	-0.01711581	NRP2	neuropilin 2
207082_at	2.55e-01	1.98e-01	-1.451344	-7.00321	-0.01561386	CSF1	colony stimulating factor 1 (macrophage)
203617_x_at	2.55e-01	1.99e-01	-1.451045	-7.00359	-0.10098231	ELK1	ELK1, member of ETS oncogene family
217442_at	2.55e-01	1.99e-01	-1.451031	-7.0036	-0.01641561	CADM3-AS1	CADM3 antisense RNA 1
216079_at	2.55e-01	1.99e-01	-1.450801	-7.00389	-0.01591475	EPM2A	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)
211792_s_at	2.55e-01	1.99e-01	1.450756	-7.00395	0.29725935	CDKN2C	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)
207009_at	2.55e-01	1.99e-01	-1.450645	-7.00409	-0.01586257	PHOX2B	paired-like homeobox 2b
207701_at	2.55e-01	1.99e-01	-1.450607	-7.00413	-0.01619342	C22orf24	chromosome 22 open reading frame 24
214541_s_at	2.55e-01	1.99e-01	-1.450566	-7.00418	-0.01633399	QKI	QKI, KH domain containing, RNA binding
216591_s_at	2.55e-01	1.99e-01	-1.450497	-7.00427	-0.15173615	SDHC	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa
207155_at	2.55e-01	1.99e-01	-1.450403	-7.00439	-0.01606405	TBX5	T-box 5
203286_at	2.55e-01	1.99e-01	1.450356	-7.00445	0.14173742	RNF44	ring finger protein 44
212285_s_at	2.55e-01	1.99e-01	1.450278	-7.00454	0.14584639	AGRN	agrin
221793_at	2.55e-01	1.99e-01	-1.449981	-7.00491	-0.0171013	DOCK6	dedicator of cytokinesis 6
221075_s_at	2.55e-01	1.99e-01	-1.449905	-7.00501	-0.01734795	NCR2	natural cytotoxicity triggering receptor 2
207499_x_at	2.55e-01	1.99e-01	1.449796	-7.00514	0.15877217	UNC45A	unc-45 homolog A (C. elegans)
220910_at	2.55e-01	1.99e-01	-1.44978	-7.00516	-0.01618136	FRAS1	Fraser extracellular matrix complex subunit 1
213912_at	2.55e-01	1.99e-01	-1.449742	-7.00521	-0.01764932	TBC1D30	TBC1 domain family, member 30
209126_x_at	2.55e-01	1.99e-01	-1.449668	-7.0053	-0.03374782	KRT6B	keratin 6B
202889_x_at	2.55e-01	1.99e-01	-1.449467	-7.00555	-0.01636126	MAP7	microtubule-associated protein 7
216206_x_at	2.56e-01	1.99e-01	-1.449079	-7.00604	-0.02995026	MAP2K7	mitogen-activated protein kinase kinase 7
215826_x_at	2.56e-01	1.99e-01	-1.449004	-7.00613	-0.01609255	ZNF835	zinc finger protein 835
219914_at	2.56e-01	1.99e-01	-1.448716	-7.00649	-0.01825867	ECEL1	endothelin converting enzyme-like 1
212251_at	2.56e-01	1.99e-01	-1.448413	-7.00687	-0.20349246	MTDH	metadherin
207718_x_at	2.56e-01	1.99e-01	-1.448231	-7.00709	-0.01557528	CYP2A7	cytochrome P450, family 2, subfamily A, polypeptide 7
203030_s_at	2.56e-01	1.99e-01	-1.448066	-7.0073	-0.0161086	PTPRN2	protein tyrosine phosphatase, receptor type, N polypeptide 2
201851_at	2.56e-01	1.99e-01	-1.447953	-7.00744	-0.14416867	SH3GL1	SH3-domain GRB2-like 1
207269_at	2.56e-01	1.99e-01	-1.447944	-7.00745	-0.01610794	DEFA4	defensin, alpha 4, corticostatin
214272_at	2.56e-01	1.99e-01	-1.447933	-7.00746	-0.01607397	CYLD	cylindromatosis (turban tumor syndrome)
202750_s_at	2.56e-01	1.99e-01	-1.447916	-7.00749	-0.09649485	TFIP11	tuftelin interacting protein 11
201997_s_at	2.56e-01	1.99e-01	-1.447805	-7.00762	-0.19474221	SPEN	spen family transcriptional repressor
215528_at	2.56e-01	1.99e-01	-1.447779	-7.00766	-0.01575838		
212625_at	2.56e-01	1.99e-01	-1.447518	-7.00798	-0.0817631	STX10	syntaxin 10
221373_x_at	2.56e-01	2.00e-01	-1.4474	-7.00813	-0.02168214	PSPN	persephin
211824_x_at	2.56e-01	2.00e-01	-1.447397	-7.00813	-0.01593509	NLRP1	NLR family, pyrin domain containing 1
220665_at	2.56e-01	2.00e-01	-1.447371	-7.00816	-0.01599872	LUZP4	leucine zipper protein 4
215445_x_at	2.56e-01	2.00e-01	-1.447324	-7.00822	-0.17353055		
221468_at	2.56e-01	2.00e-01	-1.447308	-7.00824	-0.01538876	XCR1	chemokine (C motif) receptor 1
213858_at	2.56e-01	2.00e-01	-1.447166	-7.00842	-0.05224572	ZNF250	zinc finger protein 250
211130_x_at	2.56e-01	2.00e-01	-1.447079	-7.00853	-0.02693087	EDA	ectodysplasin A
207341_at	2.56e-01	2.00e-01	-1.447052	-7.00856	-0.01539112	PRTN3	proteinase 3
215975_x_at	2.56e-01	2.00e-01	-1.447043	-7.00857	-0.01627507	GK	glycerol kinase
206517_at	2.56e-01	2.00e-01	-1.446946	-7.00869	-0.01628266	CDH16	cadherin 16, KSP-cadherin
221313_at	2.56e-01	2.00e-01	-1.446893	-7.00876	-0.01622654	GPR52	G protein-coupled receptor 52
204896_s_at	2.56e-01	2.00e-01	-1.446872	-7.00879	-0.01547825	PTGER4	prostaglandin E receptor 4 (subtype EP4)
214688_at	2.56e-01	2.00e-01	1.446638	-7.00908	0.07184971	TLE4	transducin-like enhancer of split 4
205057_s_at	2.56e-01	2.00e-01	-1.446632	-7.00908	-0.01613681	IDUA	iduronidase, alpha-L-
203727_at	2.56e-01	2.00e-01	1.44649	-7.00926	0.21045956	SKIV2L	superkiller viralicidic activity 2-like (S. cerevisiae)
205579_at	2.56e-01	2.00e-01	1.446189	-7.00964	0.92728654	HRH1	histamine receptor H1
206778_at	2.56e-01	2.00e-01	-1.446158	-7.00967	-0.01686065	CRYBB2	crystallin, beta B2
221945_at	2.56e-01	2.00e-01	-1.446024	-7.00984	-0.01672954	FBXO41	F-box protein 41
203996_s_at	2.56e-01	2.00e-01	1.445942	-7.00994	0.171481	C21orf2	chromosome 21 open reading frame 2
213487_at	2.56e-01	2.00e-01	-1.445901	-7.01	-0.01644373	MAP2K2	mitogen-activated protein kinase kinase 2
215916_at	2.56e-01	2.00e-01	-1.445746	-7.01019	-0.01607621	CHRNE	cholinergic receptor, nicotinic, epsilon (muscle)
219257_s_at	2.56e-01	2.00e-01	-1.445659	-7.0103	-0.02206791	SPHK1	sphingosine kinase 1
207131_x_at	2.56e-01	2.00e-01	1.44561	-7.01036	0.04737413	GGT1	gamma-glutamyltransferase 1
200080_s_at	2.56e-01	2.00e-01	1.445253	-7.0108	0.09978672	H3F3AP4///H3F3A	H3 histone, family 3A, pseudogene 4///H3 histone, family 3A
207036_x_at	2.56e-01	2.00e-01	-1.44524	-7.01082	-0.0200877	GRIN2D	glutamate receptor, ionotropic, N-methyl D-aspartate 2D
220292_at	2.56e-01	2.00e-01	-1.445189	-7.01088	-0.01863492	ZSCAN32	zinc finger and SCAN domain containing 32
201525_at	2.56e-01	2.00e-01	-1.445158	-7.01092	-0.01960006	APOD	apolipoprotein D
221217_s_at	2.56e-01	2.00e-01	-1.444943	-7.01119	-0.01699472	RBFOX1	RNA binding protein, fox-1 homolog (C. elegans) 1
211014_s_at	2.56e-01	2.00e-01	-1.444883	-7.01126	-0.01580904	PML	promyelocytic leukemia
205589_at	2.56e-01	2.00e-01	-1.444848	-7.01131	-0.0157899	MYL3	myosin, light chain 3, alkali; ventricular, skeletal, slow
219710_at	2.57e-01	2.00e-01	1.444506	-7.01173	0.34730325	SH3TC2	SH3 domain and tetratricopeptide repeats 2
218422_s_at	2.57e-01	2.00e-01	-1.444456	-7.01179	-0.20034093	RBM26	RNA binding motif protein 26
201957_at	2.57e-01	2.00e-01	1.444331	-7.01195	0.10861389	PPP1R12B	protein phosphatase 1, regulatory subunit 12B
207391_s_at	2.57e-01	2.00e-01	-1.444041	-7.01231	-0.19865176	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase, type I, alpha
202470_s_at	2.57e-01	2.00e-01	-1.444038	-7.01231	-0.33882443	CPSF6	cleavage and polyadenylation specific factor 6, 68kDa
215135_at	2.57e-01	2.00e-01	1.443974	-7.01239	0.07794779	DNPEP	aspartyl aminopeptidase
216812_at	2.57e-01	2.00e-01	-1.443894	-7.01249	-0.01544648		
200697_at	2.57e-01	2.00e-01	1.443862	-7.01253	0.28327334	HK1	hexokinase 1
214447_at	2.57e-01	2.00e-01	-1.443845	-7.01255	-0.01616992	ETS1	v-ets avian erythroblastosis virus E26 oncogene homolog 1
221929_at	2.57e-01	2.00e-01	-1.443811	-7.01259	-0.01691628		
221713_s_at	2.57e-01	2.01e-01	-1.443674	-7.01276	-0.08672521	MAP6D1	MAP6 domain containing 1
207445_s_at	2.57e-01	2.01e-01	-1.443557	-7.01291	-0.01575309	CCR9	chemokine (C-C motif) receptor 9
216114_at	2.57e-01	2.01e-01	-1.443411	-7.01309	-0.01559301	NCKIPSD	NCK interacting protein with SH3 domain
202411_at	2.57e-01	2.01e-01	-1.443337	-7.01318	-0.01635784	IFI27	interferon, alpha-inducible protein 27
217230_at	2.57e-01	2.01e-01	-1.443332	-7.01319	-0.10024181	EZR	ezrin
204907_s_at	2.57e-01	2.01e-01	-1.443125	-7.01345	-0.0161071	BCL3	B-cell CLL/lymphoma 3
207395_at	2.57e-01	2.01e-01	-1.442887	-7.01374	-0.01572641	BTN1A1	butyrophilin, subfamily 1, member A1
210128_s_at	2.57e-01	2.01e-01	1.442804	-7.01385	0.30604851	LTB4R	leukotriene B4 receptor
214406_s_at	2.57e-01	2.01e-01	-1.442772	-7.01389	-0.01626417	SLC7A4	solute carrier family 7, member 4
32836_at	2.57e-01	2.01e-01	1.442583	-7.01412	0.18344333	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1
200016_x_at	2.57e-01	2.01e-01	1.442497	-7.01423	0.03846886	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1
220348_at	2.57e-01	2.01e-01	-1.442478	-7.01425	-0.0157807	KLHL29	kelch-like family member 29
217170_at	2.57e-01	2.01e-01	-1.442408	-7.01434	-0.01618303		
216787_at	2.57e-01	2.01e-01	-1.442392	-7.01436	-0.01579931		
211807_x_at	2.57e-01	2.01e-01	-1.442387	-7.01437	-0.05439727	PCDHGB5	protocadherin gamma subfamily B, 5
203293_s_at	2.57e-01	2.01e-01	-1.442383	-7.01437	-0.41954245	LMAN1	lectin, mannose-binding, 1
221341_s_at	2.57e-01	2.01e-01	-1.442181	-7.01462	-0.01633452	OR1D4///OR1D5	olfactory receptor, family 1, subfamily D, member 4 (gene/pseudogene)///olfactory receptor, family 1, subfamily D, member 5
209121_x_at	2.57e-01	2.01e-01	1.442106	-7.01472	0.25761033	NR2F2	nuclear receptor subfamily 2, group F, member 2
215085_x_at	2.57e-01	2.01e-01	-1.442101	-7.01472	-0.01835941	DLEC1	deleted in lung and esophageal cancer 1
206387_at	2.57e-01	2.01e-01	-1.441982	-7.01487	-0.01575481	CDX2	caudal type homeobox 2
221345_at	2.57e-01	2.01e-01	-1.441895	-7.01498	-0.01636959	FFAR2	free fatty acid receptor 2
207665_at	2.57e-01	2.01e-01	-1.441799	-7.0151	-0.01562972	ADAM21P1///ADAM21	ADAM metallopeptidase domain 21 pseudogene 1///ADAM metallopeptidase domain 21
214002_at	2.57e-01	2.01e-01	1.441786	-7.01511	0.24860471	MYL6	myosin, light chain 6, alkali, smooth muscle and non-muscle
220592_at	2.57e-01	2.01e-01	1.441533	-7.01543	0.17284979	CCDC40	coiled-coil domain containing 40
208128_x_at	2.57e-01	2.01e-01	-1.441522	-7.01544	-0.0159187	KIF25	kinesin family member 25
218353_at	2.57e-01	2.01e-01	-1.441456	-7.01552	-0.09874108	RGS5	regulator of G-protein signaling 5
220558_x_at	2.57e-01	2.01e-01	-1.441413	-7.01558	-0.01593664	TSPAN32	tetraspanin 32
207823_s_at	2.57e-01	2.01e-01	-1.441122	-7.01594	-0.01594725	AIF1	allograft inflammatory factor 1
210043_at	2.57e-01	2.01e-01	-1.440928	-7.01618	-0.01835331	FRMD8	FERM domain containing 8
215775_at	2.57e-01	2.01e-01	-1.44089	-7.01623	-0.01547806	THBS1	thrombospondin 1
216879_at	2.57e-01	2.01e-01	-1.440691	-7.01647	-0.01579829	HR44	Hr44 antigen
215821_x_at	2.57e-01	2.01e-01	-1.440533	-7.01667	-0.01582428	PSG3	pregnancy specific beta-1-glycoprotein 3
211866_x_at	2.57e-01	2.01e-01	-1.440151	-7.01714	-0.01682873	HFE	hemochromatosis
213182_x_at	2.57e-01	2.01e-01	-1.440112	-7.01719	-0.01658647	CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2)
215121_x_at	2.58e-01	2.02e-01	-1.439644	-7.01777	-0.01893694	CYAT1///IGLC7///IGLV1-44	immunoglobulin lambda light chain-like///immunoglobulin lambda constant 7///immunoglobulin lambda variable 1-44
212618_at	2.58e-01	2.02e-01	1.439519	-7.01793	0.25952965	ZNF609	zinc finger protein 609
220886_at	2.58e-01	2.02e-01	-1.439141	-7.0184	-0.01607752	GABRQ	gamma-aminobutyric acid (GABA) A receptor, theta
208507_at	2.58e-01	2.02e-01	-1.439105	-7.01844	-0.01559769	OR7C2	olfactory receptor, family 7, subfamily C, member 2
205021_s_at	2.58e-01	2.02e-01	-1.438932	-7.01866	-0.02907617	FOXN3	forkhead box N3
204580_at	2.58e-01	2.02e-01	-1.438924	-7.01867	-0.04501933	MMP12	matrix metallopeptidase 12 (macrophage elastase)
208370_s_at	2.58e-01	2.02e-01	1.438734	-7.0189	0.75494508	RCAN1	regulator of calcineurin 1
207691_x_at	2.58e-01	2.02e-01	-1.438712	-7.01893	-0.0163958	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
AFFX-r2-Bs-dap-5_at	2.58e-01	2.02e-01	1.438442	-7.01927	0.28004576		
207376_at	2.58e-01	2.02e-01	-1.438405	-7.01931	-0.01580647	VENTX	VENT homeobox
219980_at	2.58e-01	2.02e-01	-1.438403	-7.01932	-0.17282123	C4orf29	chromosome 4 open reading frame 29
216545_at	2.58e-01	2.02e-01	-1.438191	-7.01958	-0.01494521		
214407_x_at	2.58e-01	2.02e-01	-1.438167	-7.01961	-0.01609318	GYPB	glycophorin B (MNS blood group)
211592_s_at	2.58e-01	2.02e-01	1.438081	-7.01971	0.27352533	CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit
220021_at	2.58e-01	2.02e-01	-1.437777	-7.02009	-0.01560652	TMC7	transmembrane channel-like 7
200970_s_at	2.58e-01	2.02e-01	1.437745	-7.02013	0.52216602	SERP1	stress-associated endoplasmic reticulum protein 1
205795_at	2.58e-01	2.02e-01	-1.437739	-7.02014	-0.01530686	NRXN3	neurexin 3
216694_at	2.58e-01	2.02e-01	-1.437692	-7.0202	-0.01700234	PQLC3	PQ loop repeat containing 3
220573_at	2.58e-01	2.02e-01	-1.437666	-7.02023	-0.01491331	KLK14	kallikrein-related peptidase 14
207420_at	2.58e-01	2.02e-01	-1.437469	-7.02047	-0.01591475	COLEC10	collectin sub-family member 10 (C-type lectin)
216534_at	2.58e-01	2.02e-01	-1.437419	-7.02054	-0.01586617		
220932_at	2.58e-01	2.02e-01	-1.437239	-7.02076	-0.01597158		
219118_at	2.58e-01	2.02e-01	1.437223	-7.02078	0.51260411	FKBP11	FK506 binding protein 11, 19 kDa
216794_at	2.58e-01	2.02e-01	-1.436983	-7.02108	-0.01839276		
204272_at	2.58e-01	2.02e-01	-1.436815	-7.02129	-0.01518346	LGALS4	lectin, galactoside-binding, soluble, 4
207287_at	2.58e-01	2.02e-01	-1.436755	-7.02136	-0.03078981	BIN3-IT1	BIN3 intronic transcript 1 (non-protein coding)
208354_s_at	2.58e-01	2.02e-01	-1.436425	-7.02177	-0.01607086	SLC12A3	solute carrier family 12 (sodium/chloride transporter), member 3
215013_s_at	2.58e-01	2.03e-01	-1.436274	-7.02196	-0.09050022	USP34	ubiquitin specific peptidase 34
211892_s_at	2.58e-01	2.03e-01	-1.436168	-7.02209	-0.01600753	PTGIS	prostaglandin I2 (prostacyclin) synthase
208108_s_at	2.58e-01	2.03e-01	-1.435975	-7.02233	-0.01516617	AVPR2	arginine vasopressin receptor 2
221084_at	2.58e-01	2.03e-01	-1.435913	-7.0224	-0.01613673	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B, ionotropic
213354_s_at	2.58e-01	2.03e-01	-1.435909	-7.02241	-0.01712322	NR2F6	nuclear receptor subfamily 2, group F, member 6
205299_s_at	2.58e-01	2.03e-01	1.435732	-7.02263	0.08627317	BTN2A2	butyrophilin, subfamily 2, member A2
203453_at	2.58e-01	2.03e-01	-1.435706	-7.02266	-0.01544685	SCNN1A	sodium channel, non-voltage-gated 1 alpha subunit
214885_at	2.58e-01	2.03e-01	-1.435621	-7.02277	-0.19735727	KAT8	K(lysine) acetyltransferase 8
204643_s_at	2.58e-01	2.03e-01	-1.43561	-7.02278	-0.26290472	ENOX2	ecto-NOX disulfide-thiol exchanger 2
215961_at	2.58e-01	2.03e-01	-1.435444	-7.02299	-0.01584917	F12	coagulation factor XII (Hageman factor)
215875_at	2.58e-01	2.03e-01	-1.435422	-7.02301	-0.01612203		
202790_at	2.59e-01	2.03e-01	-1.435191	-7.0233	-0.01503398	CLDN7	claudin 7
203716_s_at	2.59e-01	2.03e-01	-1.435125	-7.02338	-0.02066572	DPP4	dipeptidyl-peptidase 4
